Time,in_V_M1,in_V_M2,in_V_M3,in_V_M4,out_W_M1,out_W_M2,out_W_M3,out_W_M4,V_Batt,j
46459,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,37
46469,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,38
46479,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,39
46489,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,40
46499,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,41
46509,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,42
46519,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,43
46529,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,44
46539,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,45
46549,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,46
46559,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,47
46569,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,48
46579,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,49
46589,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,50
46599,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,51
46609,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,52
46619,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,53
46629,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,54
46639,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,55
46649,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,56
46659,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,57
46669,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,58
46679,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,59
46689,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,60
46699,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,61
46709,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,62
46719,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,63
46729,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,64
46739,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,65
46749,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,66
46759,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,67
46769,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,68
46779,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,69
46789,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,70
46799,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,71
46809,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,72
46819,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,73
46829,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,74
46839,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,75
46849,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,76
46859,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,77
46869,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,78
46879,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,79
46889,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,80
46899,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,81
46909,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,82
46919,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,83
46929,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,84
46939,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,85
46949,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,86
46959,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,87
46969,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.31,88
46979,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,89
46989,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,90
46999,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.31,91
47009,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,92
47019,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,93
47029,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.31,94
47039,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,95
47049,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,96
47059,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,97
47069,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,98
47079,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,99
47089,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,13.30,0
47099,1.50,1.50,1.50,1.50,-0.14,0.00,-0.00,-0.00,13.30,1
47109,1.50,1.50,1.50,1.50,0.00,0.00,-0.00,-0.00,13.09,2
47119,1.50,1.50,1.50,1.50,-0.42,-0.42,-0.14,-0.28,13.04,3
47129,1.50,1.50,1.50,1.50,-0.70,-0.70,-0.56,-0.56,13.20,4
47139,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.84,-0.70,13.10,5
47149,1.50,1.50,1.50,1.50,-0.98,-1.12,-0.98,-0.84,13.21,6
47159,1.50,1.50,1.50,1.50,-1.12,-1.26,-1.12,-1.12,13.13,7
47169,1.50,1.50,1.50,1.50,-1.26,-1.26,-1.26,-1.12,13.15,8
47179,1.50,1.50,1.50,1.50,-1.26,-1.26,-1.40,-1.26,13.16,9
47189,1.50,1.50,1.50,1.50,-1.40,-1.54,-1.54,-1.40,13.16,10
47199,1.50,1.50,1.50,1.50,-1.54,-1.54,-1.54,-1.40,13.18,11
47209,1.50,1.50,1.50,1.50,-1.55,-1.68,-1.68,-1.40,13.25,12
47219,1.50,1.50,1.50,1.50,-1.54,-1.54,-1.54,-1.40,13.19,13
47229,1.50,1.50,1.50,1.50,-1.54,-1.68,-1.68,-1.54,13.22,14
47239,1.50,1.50,1.50,1.50,-1.54,-1.68,-1.82,-1.54,13.22,15
47249,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.68,-1.68,13.20,16
47259,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.54,13.20,17
47269,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.54,13.20,18
47279,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.68,-1.54,13.19,19
47289,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.18,20
47299,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.68,13.21,21
47309,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.54,13.21,22
47319,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.68,-1.68,13.22,23
47329,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.68,13.19,24
47339,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.68,13.26,25
47349,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.68,13.20,26
47359,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.21,27
47369,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.54,13.19,28
47379,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.68,13.22,29
47389,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.68,13.21,30
47399,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.68,13.24,31
47409,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.20,32
47419,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.82,13.25,33
47429,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.54,13.18,34
47439,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.68,13.24,35
47449,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.82,13.20,36
47459,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.22,37
47469,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.68,13.19,38
47479,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.68,13.24,39
47489,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.68,13.20,40
47499,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.82,13.26,41
47509,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.21,42
47519,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.23,43
47529,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.82,-1.68,13.20,44
47539,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.68,13.19,45
47549,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.21,46
47559,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.26,47
47569,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.82,-1.82,13.20,48
47579,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.96,-1.68,13.24,49
47589,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.21,50
47599,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.82,13.22,51
47609,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.20,52
47619,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.82,13.20,53
47629,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.82,13.20,54
47639,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.68,13.20,55
47649,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.82,13.21,56
47659,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.24,57
47669,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.82,-1.82,13.23,58
47679,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.82,13.21,59
47689,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.82,13.24,60
47699,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.68,13.18,61
47709,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.20,62
47719,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.82,13.22,63
47729,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.68,13.22,64
47739,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.96,-1.82,13.20,65
47749,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.22,66
47759,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.19,67
47769,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.82,-1.82,13.26,68
47779,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.68,13.20,69
47789,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.82,13.25,70
47799,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.82,13.21,71
47809,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.22,72
47819,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.96,-1.82,13.20,73
47829,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.82,13.24,74
47839,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.82,13.22,75
47849,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.82,-1.82,13.26,76
47859,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.20,77
47869,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.68,13.24,78
47879,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.96,-1.82,13.21,79
47889,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.82,13.19,80
47899,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.18,81
47909,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.96,-1.82,13.25,82
47919,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.82,13.23,83
47929,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.96,-1.82,13.26,84
47939,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.68,13.20,85
47949,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.21,86
47959,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.82,13.20,87
47969,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.96,-1.82,13.21,88
47979,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.82,-1.82,13.21,89
47989,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.96,-1.82,13.21,90
47999,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.82,-1.82,13.20,91
48009,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.24,92
48019,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.96,-1.82,13.22,93
48029,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.22,94
48039,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.82,-1.68,13.25,95
48049,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.82,13.20,96
48059,1.50,1.50,1.50,1.50,-1.82,-1.82,-1.96,-1.82,13.19,97
48069,1.50,1.50,1.50,1.50,-1.68,-1.82,-1.82,-1.82,13.20,98
48079,1.50,1.50,1.50,1.50,-1.82,-1.68,-1.96,-1.82,13.23,99
48089,1.50,1.50,1.50,1.50,-1.68,-1.68,-1.82,-1.82,13.20,0
48099,0.00,0.00,0.00,0.00,-2.24,-2.24,-2.24,-2.24,13.21,1
48109,0.00,0.00,0.00,0.00,-1.12,-1.26,-1.40,-1.26,13.30,2
48119,0.00,0.00,0.00,0.00,-1.26,-1.26,-1.40,-1.26,13.29,3
48129,0.00,0.00,0.00,0.00,-0.84,-0.84,-0.98,-0.98,13.30,4
48139,0.00,0.00,0.00,0.00,-0.70,-0.56,-0.70,-0.70,13.30,5
48149,0.00,0.00,0.00,0.00,-0.42,-0.42,-0.56,-0.42,13.30,6
48159,0.00,0.00,0.00,0.00,-0.42,-0.28,-0.28,-0.42,13.30,7
48169,0.00,0.00,0.00,0.00,-0.00,-0.14,-0.28,-0.14,13.30,8
48179,0.00,0.00,0.00,0.00,-0.14,-0.14,-0.14,-0.14,13.30,9
48189,0.00,0.00,0.00,0.00,0.14,0.00,-0.14,0.00,13.30,10
48199,0.00,0.00,0.00,0.00,-0.00,0.00,-0.14,0.00,13.30,11
48209,0.00,0.00,0.00,0.00,0.14,0.00,-0.14,0.00,13.30,12
48219,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,13.30,13
48229,0.00,0.00,0.00,0.00,0.14,0.00,-0.00,0.00,13.30,14
48239,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,15
48249,0.00,0.00,0.00,0.00,0.14,0.00,-0.00,0.00,13.30,16
48259,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,17
48269,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,18
48279,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,19
48289,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,20
48299,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,21
48309,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,22
48319,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,23
48329,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,24
48339,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,25
48349,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,26
48359,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,27
48369,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,28
48379,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,29
48389,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,30
48399,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,31
48409,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,32
48419,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,33
48429,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,34
48439,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,35
48449,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.14,13.30,36
48459,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,37
48469,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,38
48479,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,39
48489,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,40
48499,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,41
48509,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,42
48519,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,43
48529,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,44
48539,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,45
48549,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,46
48559,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,47
48569,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,48
48579,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,49
48589,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,50
48599,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,51
48609,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,52
48619,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,53
48629,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,54
48639,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,55
48649,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,56
48659,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,57
48669,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,58
48679,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,59
48689,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,60
48699,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,61
48709,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,62
48719,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,63
48729,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,64
48739,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,65
48749,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,66
48759,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,67
48769,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,68
48779,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,69
48789,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,70
48799,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,71
48809,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,72
48819,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,73
48829,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,74
48839,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,75
48849,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,76
48859,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,77
48869,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,78
48879,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,79
48889,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,80
48899,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,81
48909,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,82
48919,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,83
48929,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,84
48939,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,85
48949,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,86
48959,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,87
48969,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,88
48979,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,89
48989,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,90
48999,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,91
49009,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,92
49019,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,93
49029,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,94
49039,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,95
49049,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,96
49059,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,97
49069,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.31,98
49079,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,99
49089,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,13.30,0
49099,1.00,1.00,1.00,1.00,0.00,0.00,-0.00,0.00,13.30,1
49109,1.00,1.00,1.00,1.00,-0.14,0.00,-0.00,0.00,13.26,2
49119,1.00,1.00,1.00,1.00,-0.14,-0.28,-0.14,-0.14,13.18,3
49129,1.00,1.00,1.00,1.00,-0.42,-0.28,-0.28,-0.42,13.20,4
49139,1.00,1.00,1.00,1.00,-0.42,-0.56,-0.56,-0.56,13.19,5
49149,1.00,1.00,1.00,1.00,-0.70,-0.70,-0.56,-0.84,13.22,6
49159,1.00,1.00,1.00,1.00,-0.70,-0.70,-0.70,-0.70,13.21,7
49169,1.00,1.00,1.00,1.00,-0.70,-0.84,-0.84,-0.84,13.24,8
49179,1.00,1.00,1.00,1.00,-0.84,-0.84,-0.84,-0.98,13.22,9
49189,1.00,1.00,1.00,1.00,-0.84,-0.84,-0.98,-0.98,13.28,10
49199,1.00,1.00,1.00,1.00,-0.98,-0.98,-0.98,-0.98,13.23,11
49209,1.00,1.00,1.00,1.00,-0.84,-0.98,-0.98,-0.98,13.26,12
49219,1.00,1.00,1.00,1.00,-0.98,-0.98,-0.98,-1.12,13.24,13
49229,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-0.98,13.25,14
49239,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-1.12,13.23,15
49249,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-0.98,13.28,16
49259,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.25,17
49269,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-1.12,13.28,18
49279,1.00,1.00,1.00,1.00,-0.98,-1.12,-1.12,-1.12,13.24,19
49289,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.25,20
49299,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-1.12,13.25,21
49309,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.24,22
49319,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-1.12,13.25,23
49329,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.28,24
49339,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.26,-1.12,13.25,25
49349,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.27,26
49359,1.00,1.00,1.00,1.00,-0.98,-1.12,-1.12,-1.12,13.25,27
49369,1.00,1.00,1.00,1.00,-1.12,-0.98,-1.26,-1.12,13.25,28
49379,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.24,29
49389,1.00,1.00,1.00,1.00,-0.98,-1.12,-1.12,-1.12,13.24,30
49399,1.00,1.00,1.00,1.00,-1.12,-0.98,-1.12,-1.12,13.25,31
49409,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-1.12,13.24,32
49419,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.26,-1.12,13.25,33
49429,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.26,34
49439,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-1.12,13.25,35
49449,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.26,-1.12,13.25,36
49459,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.28,37
49469,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-1.12,13.24,38
49479,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.24,39
49489,1.00,1.00,1.00,1.00,-1.12,-0.98,-1.12,-1.12,13.25,40
49499,1.00,1.00,1.00,1.00,-0.98,-1.12,-1.26,-1.12,13.25,41
49509,1.00,1.00,1.00,1.00,-1.12,-0.98,-1.12,-1.12,13.24,42
49519,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.27,43
49529,1.00,1.00,1.00,1.00,-0.98,-1.12,-1.26,-1.12,13.25,44
49539,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.28,45
49549,1.00,1.00,1.00,1.00,-1.12,-0.98,-1.12,-1.12,13.24,46
49559,1.00,1.00,1.00,1.00,-0.98,-1.12,-1.12,-1.12,13.27,47
49569,1.00,1.00,1.00,1.00,-1.12,-0.98,-1.12,-1.12,13.25,48
49579,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.26,49
49589,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.26,-1.12,13.24,50
49599,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.27,51
49609,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.12,-1.12,13.25,52
49619,1.00,1.00,1.00,1.00,-1.12,-1.12,-1.26,-1.12,13.28,53
49629,1.00,1.00,1.00,1.00,-0.98,-0.98,-1.12,-1.12,13.24,54
