Time,in_V_M1,in_V_M2,in_V_M3,in_V_M4,out_W_M1,out_W_M2,out_W_M3,out_W_M4,V_Batt,j
47119,1.50,1.50,1.50,1.50,-0.14,-0.21,-0.14,-0.14,12.99,3
47129,1.50,1.50,1.50,1.50,-0.35,-0.28,-0.28,-0.35,12.95,4
47139,1.50,1.50,1.50,1.50,-0.42,-0.49,-0.49,-0.42,13.07,5
47149,1.50,1.50,1.50,1.50,-0.56,-0.49,-0.49,-0.56,13.02,6
47159,1.50,1.50,1.50,1.50,-0.56,-0.63,-0.63,-0.63,13.12,7
47169,1.50,1.50,1.50,1.50,-0.63,-0.63,-0.70,-0.70,13.03,8
47179,1.50,1.50,1.50,1.50,-0.70,-0.70,-0.70,-0.70,13.12,9
47189,1.50,1.50,1.50,1.50,-0.70,-0.70,-0.77,-0.77,13.06,10
47199,1.50,1.50,1.50,1.50,-0.77,-0.77,-0.77,-0.77,13.08,11
47209,1.50,1.50,1.50,1.50,-0.77,-0.77,-0.84,-0.77,13.07,12
47219,1.50,1.50,1.50,1.50,-0.77,-0.84,-0.84,-0.84,13.09,13
47229,1.50,1.50,1.50,1.50,-0.77,-0.77,-0.91,-0.84,13.08,14
47239,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.84,-0.84,13.13,15
47249,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.08,16
47259,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.91,13.15,17
47269,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.10,18
47279,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.91,13.15,19
47289,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.91,13.09,20
47299,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.10,21
47309,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.98,-0.91,13.10,22
47319,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.12,23
47329,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.91,13.11,24
47339,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.98,-0.91,13.13,25
47349,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.91,13.09,26
47359,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.16,27
47369,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.91,13.11,28
47379,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.91,13.14,29
47389,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.91,13.08,30
47399,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.10,31
47409,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.91,13.11,32
47419,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.12,33
47429,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.91,13.10,34
47439,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.91,13.13,35
47449,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.08,36
47459,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.98,-0.91,13.15,37
47469,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.11,38
47479,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.98,-0.91,13.16,39
47489,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.91,13.10,40
47499,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.09,41
47509,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.84,13.09,42
47519,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.91,13.12,43
47529,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.98,-0.84,13.12,44
47539,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.91,13.14,45
47549,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.08,46
47559,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.98,-0.84,13.15,47
47569,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.98,-0.91,13.09,48
47579,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.84,13.14,49
47589,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.91,13.10,50
47599,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.11,51
47609,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.84,13.09,52
47619,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.10,53
47629,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.09,54
47639,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.91,13.13,55
47649,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.98,-0.84,13.09,56
47659,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.84,13.15,57
47669,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.98,-0.84,13.10,58
47679,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.15,59
47689,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.91,13.08,60
47699,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.08,61
47709,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.10,62
47719,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.98,-0.84,13.12,63
47729,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.10,64
47739,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.91,13.13,65
47749,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.98,-0.84,13.09,66
47759,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.15,67
47769,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.07,68
47779,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.84,13.15,69
47789,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.11,70
47799,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.12,71
47809,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.98,-0.84,13.08,72
47819,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.10,73
47829,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.84,13.10,74
47839,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.12,75
47849,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.10,76
47859,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.84,13.15,77
47869,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.09,78
47879,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.10,79
47889,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.98,-0.84,13.09,80
47899,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.11,81
47909,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.98,-0.84,13.11,82
47919,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.10,83
47929,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.09,84
47939,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.98,-0.77,13.13,85
47949,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.09,86
47959,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.98,-0.84,13.15,87
47969,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.84,13.10,88
47979,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.11,89
47989,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.77,13.10,90
47999,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.91,-0.84,13.10,91
48009,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.08,92
48019,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.84,13.11,93
48029,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.91,-0.84,13.10,94
48039,1.50,1.50,1.50,1.50,-0.84,-0.91,-0.98,-0.84,13.13,95
48049,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.77,13.08,96
48059,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.98,-0.84,13.15,97
48069,1.50,1.50,1.50,1.50,-0.91,-0.91,-0.91,-0.84,13.10,98
48079,1.50,1.50,1.50,1.50,-0.84,-0.84,-0.98,-0.84,13.10,99
48089,1.50,1.50,1.50,1.50,-0.91,-0.84,-0.91,-0.77,13.11,0
48099,0.00,0.00,0.00,0.00,-1.05,-1.12,-1.19,-1.05,13.10,1
48109,0.00,0.00,0.00,0.00,-0.56,-0.63,-0.63,-0.56,13.19,2
48119,0.00,0.00,0.00,0.00,-0.63,-0.56,-0.70,-0.56,13.19,3
48129,0.00,0.00,0.00,0.00,-0.42,-0.49,-0.49,-0.42,13.19,4
48139,0.00,0.00,0.00,0.00,-0.35,-0.28,-0.35,-0.28,13.19,5
48149,0.00,0.00,0.00,0.00,-0.21,-0.21,-0.21,-0.14,13.19,6
48159,0.00,0.00,0.00,0.00,-0.14,-0.14,-0.21,-0.07,13.19,7
48169,0.00,0.00,0.00,0.00,-0.14,-0.14,-0.14,-0.07,13.20,8
48179,0.00,0.00,0.00,0.00,-0.07,0.00,-0.14,0.07,13.19,9
48189,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,13.19,10
48199,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,13.19,11
48209,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,13.19,12
48219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,13
48229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,14
48239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,15
48249,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,16
48259,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,17
48269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,18
48279,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,19
48289,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,20
48299,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,21
48309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,22
48319,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,23
48329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,24
48339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,25
48349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,26
48359,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,27
48369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,28
48379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,29
48389,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,30
48399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,31
48409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,32
48419,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,33
48429,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,34
48439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,35
48449,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,36
48459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,37
48469,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,38
48479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,39
48489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,40
48499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,41
48509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,42
48519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,43
48529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,44
48539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,45
48549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,46
48559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,47
48569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,48
48579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,49
48589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,50
48599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,51
48609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,52
48619,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,53
48629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,54
48639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,55
48649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,56
48659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,57
48669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,58
48679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,59
48689,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,60
48699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,61
48709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,62
48719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,63
48729,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,64
48739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,65
48749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,66
48759,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,67
48769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,68
48779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,69
48789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,70
48799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,71
48809,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,72
48819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,73
48829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,74
48839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,75
48849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,76
48859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,77
48869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,78
48879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,79
48889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,80
48899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,81
48909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,82
48919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,83
48929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,84
48939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,85
48949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,86
48959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,87
48969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,88
48979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,89
48989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,90
48999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,91
49009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,92
49019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,93
49029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,94
49039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,95
49049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,96
49059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,97
49069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,98
49079,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,99
49089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,0
49099,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,13.20,1
49109,1.00,1.00,1.00,1.00,0.00,-0.07,0.00,0.00,13.14,2
49119,1.00,1.00,1.00,1.00,-0.14,-0.07,-0.07,-0.07,13.09,3
49129,1.00,1.00,1.00,1.00,-0.14,-0.21,-0.14,-0.14,13.09,4
49139,1.00,1.00,1.00,1.00,-0.21,-0.28,-0.21,-0.21,13.12,5
49149,1.00,1.00,1.00,1.00,-0.28,-0.35,-0.35,-0.28,13.10,6
49159,1.00,1.00,1.00,1.00,-0.35,-0.35,-0.35,-0.28,13.12,7
49169,1.00,1.00,1.00,1.00,-0.35,-0.42,-0.42,-0.28,13.11,8
49179,1.00,1.00,1.00,1.00,-0.42,-0.42,-0.49,-0.35,13.12,9
49189,1.00,1.00,1.00,1.00,-0.42,-0.42,-0.42,-0.35,13.12,10
49199,1.00,1.00,1.00,1.00,-0.42,-0.49,-0.56,-0.35,13.13,11
49209,1.00,1.00,1.00,1.00,-0.49,-0.42,-0.49,-0.42,13.16,12
49219,1.00,1.00,1.00,1.00,-0.42,-0.49,-0.49,-0.42,13.12,13
49229,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.14,14
49239,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.35,13.15,15
49249,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.12,16
49259,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.63,-0.42,13.13,17
49269,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.56,-0.42,13.14,18
49279,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.13,19
49289,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.42,13.13,20
49299,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.49,13.14,21
49309,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.63,-0.42,13.16,22
49319,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.14,23
49329,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.15,24
49339,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.42,13.14,25
49349,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.56,-0.49,13.12,26
49359,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.49,13.13,27
49369,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.42,13.14,28
49379,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.14,29
49389,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.49,13.12,30
49399,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.14,31
49409,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.49,13.16,32
49419,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.42,13.14,33
49429,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.63,-0.49,13.15,34
49439,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.42,13.14,35
49449,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.49,13.13,36
49459,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.63,-0.42,13.14,37
49469,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.49,13.14,38
49479,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.63,-0.42,13.14,39
49489,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.49,13.12,40
49499,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.42,13.14,41
49509,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.17,42
49519,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.14,43
49529,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.49,13.16,44
49539,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.14,45
49549,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.49,13.14,46
49559,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.42,13.13,47
49569,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.63,-0.42,13.13,48
49579,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.14,49
49589,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.42,13.16,50
49599,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.63,-0.49,13.14,51
49609,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.42,13.17,52
49619,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.49,13.14,53
49629,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.56,-0.42,13.16,54
49639,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.49,13.14,55
49649,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.15,56
49659,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.49,13.14,57
49669,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.42,13.12,58
49679,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.56,-0.49,13.14,59
49689,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.42,13.16,60
49699,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.49,13.14,61
49709,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.63,-0.42,13.17,62
49719,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.49,13.13,63
49729,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.42,13.16,64
49739,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.56,-0.49,13.13,65
49749,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.49,13.14,66
49759,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.56,-0.42,13.14,67
49769,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.49,13.13,68
49779,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.42,13.13,69
49789,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.63,-0.49,13.16,70
49799,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.14,71
49809,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.42,13.17,72
49819,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.63,-0.49,13.13,73
49829,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.16,74
49839,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.63,-0.49,13.14,75
49849,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.42,13.14,76
49859,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.49,13.14,77
49869,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.56,-0.42,13.14,78
49879,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.49,13.13,79
49889,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.16,80
49899,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.42,13.15,81
49909,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.49,13.17,82
49919,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.49,13.14,83
49929,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.63,-0.42,13.16,84
49939,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.56,-0.49,13.14,85
49949,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.63,-0.49,13.16,86
49959,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.56,-0.49,13.14,87
49969,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.42,13.14,88
49979,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.14,89
49989,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.56,-0.49,13.15,90
49999,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.49,13.14,91
50009,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.17,92
50019,1.00,1.00,1.00,1.00,-0.49,-0.56,-0.63,-0.49,13.13,93
50029,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.42,13.17,94
50039,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.49,13.14,95
50049,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.16,96
50059,1.00,1.00,1.00,1.00,-0.49,-0.49,-0.63,-0.49,13.13,97
50069,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.13,98
50079,1.00,1.00,1.00,1.00,-0.56,-0.49,-0.63,-0.42,13.14,99
50089,1.00,1.00,1.00,1.00,-0.56,-0.56,-0.56,-0.49,13.14,0
50099,0.00,0.00,0.00,0.00,-0.63,-0.63,-0.77,-0.63,13.13,1
50109,0.00,0.00,0.00,0.00,-0.35,-0.42,-0.42,-0.35,13.20,2
50119,0.00,0.00,0.00,0.00,-0.42,-0.35,-0.35,-0.28,13.19,3
50129,0.00,0.00,0.00,0.00,-0.21,-0.28,-0.28,-0.21,13.20,4
50139,0.00,0.00,0.00,0.00,-0.21,-0.14,-0.21,-0.14,13.20,5
50149,0.00,0.00,0.00,0.00,-0.07,-0.07,-0.14,-0.07,13.20,6
50159,0.00,0.00,0.00,0.00,-0.07,-0.07,-0.07,-0.07,13.20,7
50169,0.00,0.00,0.00,0.00,-0.07,0.00,-0.07,0.00,13.20,8
50179,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,9
50189,0.00,0.00,0.00,0.00,-0.07,0.00,0.00,0.00,13.20,10
50199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.19,11
50209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,12
50219,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,13
50229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,14
50239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,15
50249,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,16
50259,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,17
50269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,18
50279,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,19
50289,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,20
50299,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.20,21
